cve_id,schema_version,date_generated,kev_vulnerability_name,kev_date_added,kev_day_added,kev_date_due,kev_days_allotted,kev_short_deadline,kev_ransomware,cvss_version,cvss_attack_vector,cvss_attack_complexity,cvss_privileges_required,cvss_scope,cvss_user_interaction,cvss_confidentiality_impact,cvss_integrity_impact,cvss_availability_impact,cvss_vector_string,cvss_base_score,cvss_base_severity,ssvc_exploitation,ssvc_automatable,ssvc_technical_impact,epss_today,epss_percentile,epss_delta,attck_technique_count,attck_capability_groups,has_metasploit,metasploit_module_count,min_metasploit_delta,has_nuclei,nuclei_template_count,min_nuclei_delta
CVE-2012-1710,1.0.0-dev,2025-12-29T18:06:39.511Z,Oracle Fusion Middleware Unspecified,2022-05-25,Wednesday,2022-06-15,21,false,true,3.1,NETWORK,LOW,NONE,UNCHANGED,NONE,HIGH,HIGH,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,9.8,CRITICAL,active,yes,partial,0.74723,0.98809,0.0,0,"",false,0,,false,0,
CVE-2012-1723,1.0.0-dev,2025-12-29T18:06:40.080Z,Oracle Java SE Runtime Environment (JRE) Arbitrary Code Execution,2022-03-03,Thursday,2022-03-24,21,false,true,3.1,NETWORK,LOW,NONE,UNCHANGED,NONE,HIGH,HIGH,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,9.8,CRITICAL,active,yes,total,0.94083,0.99899,0.0,0,"",true,1,-3523,false,0,
CVE-2012-1823,1.0.0-dev,2025-12-29T18:06:39.874Z,PHP-CGI Query String Parameter,2022-03-25,Friday,2022-04-15,21,false,false,3.1,NETWORK,LOW,NONE,UNCHANGED,NONE,HIGH,HIGH,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,9.8,CRITICAL,active,yes,total,0.94386,0.99967,0.0,0,"",true,1,-3612,true,1,-248
CVE-2012-1856,1.0.0-dev,2025-12-29T18:06:40.079Z,Microsoft Office MSCOMCTL.OCX Remote Code Execution,2022-03-03,Thursday,2022-03-24,21,false,false,3.1,NETWORK,LOW,NONE,UNCHANGED,REQUIRED,HIGH,HIGH,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,8.8,HIGH,active,no,total,0.91946,0.99678,0.0,0,"",false,0,,false,0,
CVE-2012-1889,1.0.0-dev,2025-12-29T18:06:39.416Z,Microsoft XML Core Services Memory Corruption,2022-06-08,Wednesday,2022-06-22,14,true,false,3.1,NETWORK,LOW,NONE,UNCHANGED,REQUIRED,HIGH,HIGH,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,8.8,HIGH,active,no,total,0.92781,0.99748,0.0,0,"",true,1,-3645,false,0,
CVE-2012-2034,1.0.0-dev,2025-12-29T18:06:39.752Z,Adobe Flash Player Memory Corruption,2022-03-28,Monday,2022-04-18,21,false,false,3.1,NETWORK,HIGH,NONE,UNCHANGED,REQUIRED,HIGH,HIGH,HIGH,CVSS:3.1/AV:N/AC:H/PR:N/UI:R/S:U/C:H/I:H/A:H,7.5,HIGH,active,no,total,0.10712,0.93073,0.0,1,memory_corruption,false,0,,false,0,
CVE-2012-2539,1.0.0-dev,2025-12-29T18:06:39.750Z,Microsoft Word Remote Code Execution,2022-03-28,Monday,2022-04-18,21,false,false,3.1,LOCAL,LOW,NONE,UNCHANGED,REQUIRED,HIGH,HIGH,HIGH,CVSS:3.1/AV:L/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,7.8,HIGH,active,no,total,0.85532,0.99335,0.0,0,"",false,0,,false,0,
CVE-2012-3152,1.0.0-dev,2025-12-29T18:06:40.666Z,Oracle Fusion Middleware Unspecified,2021-11-03,Wednesday,2022-05-03,181,false,false,3.1,NETWORK,LOW,NONE,UNCHANGED,NONE,HIGH,HIGH,NONE,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:N,9.1,CRITICAL,active,yes,total,0.92637,0.99731,0.0,0,"",true,1,-2834,false,0,
CVE-2012-4681,1.0.0-dev,2025-12-29T18:06:40.077Z,Oracle Java SE Runtime Environment (JRE) Arbitrary Code Execution,2022-03-03,Thursday,2022-03-24,21,false,true,3.1,NETWORK,LOW,NONE,UNCHANGED,NONE,HIGH,HIGH,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,9.8,CRITICAL,active,yes,total,0.9414,0.99907,0.0,0,"",true,1,-3475,false,0,
CVE-2012-4792,1.0.0-dev,2025-12-29T18:06:38.725Z,Microsoft Internet Explorer Use-After-Free,2024-07-23,Tuesday,2024-08-13,21,false,false,3.1,NETWORK,LOW,NONE,UNCHANGED,REQUIRED,HIGH,HIGH,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,8.8,HIGH,active,no,total,0.9183,0.99668,0.0,0,"",true,1,-4222,false,0,
CVE-2012-4969,1.0.0-dev,2025-12-29T18:06:39.414Z,Microsoft Internet Explorer Use-After-Free,2022-06-08,Wednesday,2022-06-22,14,true,false,3.1,NETWORK,HIGH,NONE,UNCHANGED,NONE,HIGH,HIGH,HIGH,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:H/I:H/A:H,8.1,HIGH,active,no,total,0.9243,0.99715,0.0,0,"",true,1,-3551,false,0,
CVE-2012-5054,1.0.0-dev,2025-12-29T18:06:39.412Z,Adobe Flash Player Integer Overflow,2022-06-08,Wednesday,2022-06-22,14,true,false,3.1,NETWORK,LOW,NONE,UNCHANGED,REQUIRED,HIGH,HIGH,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,8.8,HIGH,active,no,total,0.76609,0.98895,0.0,1,int_overflow,false,0,,false,0,
CVE-2012-5076,1.0.0-dev,2025-12-29T18:06:39.748Z,Oracle Java SE Sandbox Bypass,2022-03-28,Monday,2022-04-18,21,false,false,3.1,NETWORK,LOW,NONE,UNCHANGED,NONE,HIGH,HIGH,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,9.8,CRITICAL,active,yes,total,0.92229,0.99701,0.0,0,"",true,2,-3424,false,0,
CVE-2013-0074,1.0.0-dev,2025-12-29T18:06:39.509Z,Microsoft Silverlight Double Dereference,2022-05-25,Wednesday,2022-06-15,21,false,true,3.1,LOCAL,LOW,NONE,UNCHANGED,REQUIRED,HIGH,HIGH,HIGH,CVSS:3.1/AV:L/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,7.8,HIGH,active,no,total,0.93083,0.99773,0.0,0,"",true,1,-3106,false,0,
CVE-2013-0422,1.0.0-dev,2025-12-29T18:06:39.507Z,Oracle JRE Remote Code Execution,2022-05-25,Wednesday,2022-06-15,21,false,false,3.1,NETWORK,LOW,NONE,UNCHANGED,NONE,HIGH,HIGH,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,9.8,CRITICAL,active,yes,total,0.93614,0.99824,0.0,0,"",true,1,-3422,false,0,
CVE-2013-0431,1.0.0-dev,2025-12-29T18:06:39.505Z,Oracle JRE Sandbox Bypass,2022-05-25,Wednesday,2022-06-15,21,false,true,3.1,NETWORK,LOW,NONE,UNCHANGED,NONE,LOW,NONE,NONE,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:N/A:N,5.3,MEDIUM,active,yes,partial,0.91587,0.99654,0.0,0,"",true,1,-3381,false,0,
CVE-2013-0625,1.0.0-dev,2025-12-29T18:06:39.934Z,Adobe ColdFusion Authentication Bypass,2022-03-07,Monday,2022-09-07,184,false,false,3.1,NETWORK,LOW,NONE,UNCHANGED,NONE,HIGH,HIGH,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,9.8,CRITICAL,active,yes,total,0.8656,0.99385,0.0,1,auth_bypass,false,0,,false,0,
CVE-2013-0629,1.0.0-dev,2025-12-29T18:06:39.932Z,Adobe ColdFusion Directory Traversal,2022-03-07,Monday,2022-09-07,184,false,false,3.1,NETWORK,LOW,NONE,UNCHANGED,NONE,HIGH,NONE,NONE,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N,7.5,HIGH,active,yes,partial,0.80909,0.99111,0.0,3,dir_traversal,false,0,,false,0,
CVE-2013-0631,1.0.0-dev,2025-12-29T18:06:39.930Z,Adobe ColdFusion Information Disclosure,2022-03-07,Monday,2022-09-07,184,false,false,3.1,NETWORK,LOW,NONE,UNCHANGED,NONE,HIGH,NONE,NONE,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N,7.5,HIGH,active,yes,partial,0.75297,0.98832,0.0,2,access_ctrl,false,0,,false,0,
CVE-2013-0632,1.0.0-dev,2025-12-29T18:06:40.076Z,Adobe ColdFusion Authentication Bypass,2022-03-03,Thursday,2022-03-24,21,false,false,3.1,NETWORK,LOW,NONE,UNCHANGED,NONE,HIGH,HIGH,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,9.8,CRITICAL,active,yes,total,0.92372,0.9971,0.0,1,auth_bypass,true,1,-858,false,0,
CVE-2013-0640,1.0.0-dev,2025-12-29T18:06:40.074Z,Adobe Reader and Acrobat Memory Corruption,2022-03-03,Thursday,2022-03-24,21,false,false,3.1,LOCAL,LOW,NONE,UNCHANGED,REQUIRED,HIGH,HIGH,HIGH,CVSS:3.1/AV:L/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,7.8,HIGH,active,no,total,0.92545,0.99724,0.0,1,memory_corruption,false,0,,false,0,
CVE-2013-0641,1.0.0-dev,2025-12-29T18:06:40.072Z,Adobe Reader Buffer Overflow,2022-03-03,Thursday,2022-03-24,21,false,false,3.1,LOCAL,LOW,NONE,UNCHANGED,REQUIRED,HIGH,HIGH,HIGH,CVSS:3.1/AV:L/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,7.8,HIGH,active,no,total,0.88385,0.99467,0.0,3,buffer_overflow,false,0,,false,0,
CVE-2013-0643,1.0.0-dev,2025-12-29T18:06:38.647Z,Adobe Flash Player Incorrect Default Permissions,2024-09-17,Tuesday,2024-10-08,21,false,false,3.1,NETWORK,LOW,NONE,UNCHANGED,REQUIRED,HIGH,HIGH,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,8.8,HIGH,active,no,total,0.65348,0.98411,0.0,0,"",false,0,,false,0,
CVE-2013-0648,1.0.0-dev,2025-12-29T18:06:38.646Z,Adobe Flash Player Code Execution,2024-09-17,Tuesday,2024-10-08,21,false,false,3.1,NETWORK,LOW,NONE,UNCHANGED,REQUIRED,HIGH,HIGH,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,8.8,HIGH,active,no,total,0.6587,0.98439,0.0,0,"",false,0,,false,0,
CVE-2013-1331,1.0.0-dev,2025-12-29T18:06:39.410Z,Microsoft Office Buffer Overflow,2022-06-08,Wednesday,2022-06-22,14,true,false,3.1,LOCAL,LOW,NONE,UNCHANGED,REQUIRED,HIGH,HIGH,HIGH,CVSS:3.1/AV:L/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,7.8,HIGH,active,no,total,0.85807,0.99347,0.0,0,"",false,0,,false,0,
CVE-2013-1347,1.0.0-dev,2025-12-29T18:06:40.070Z,Microsoft Internet Explorer Remote Code Execution,2022-03-03,Thursday,2022-03-24,21,false,false,3.1,NETWORK,LOW,NONE,UNCHANGED,REQUIRED,HIGH,HIGH,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,8.8,HIGH,active,no,total,0.89245,0.99516,0.0,0,"",true,1,-3224,false,0,
CVE-2013-1675,1.0.0-dev,2025-12-29T18:06:40.068Z,Mozilla Firefox Information Disclosure,2022-03-03,Thursday,2022-03-24,21,false,false,3.1,NETWORK,LOW,NONE,UNCHANGED,REQUIRED,HIGH,NONE,NONE,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:N/A:N,6.5,MEDIUM,active,no,partial,0.04742,0.89059,0.0,0,"",false,0,,false,0,
CVE-2013-1690,1.0.0-dev,2025-12-29T18:06:39.746Z,Mozilla Firefox and Thunderbird Denial-of-Service,2022-03-28,Monday,2022-04-18,21,false,false,3.1,NETWORK,LOW,NONE,UNCHANGED,REQUIRED,HIGH,HIGH,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,8.8,HIGH,active,no,total,0.49616,0.97689,0.0,0,"",true,1,-3155,false,0,
CVE-2013-2094,1.0.0-dev,2025-12-29T18:06:39.284Z,Linux Kernel Privilege Escalation,2022-09-15,Thursday,2022-10-06,21,false,false,3.1,LOCAL,LOW,NONE,UNCHANGED,NONE,HIGH,HIGH,HIGH,CVSS:3.1/AV:L/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,8.4,HIGH,active,no,total,0.62259,0.98278,0.0,0,"",false,0,,false,0,
CVE-2013-2251,1.0.0-dev,2025-12-29T18:06:39.872Z,Apache Struts Improper Input Validation,2022-03-25,Friday,2022-04-15,21,false,false,3.1,NETWORK,LOW,NONE,UNCHANGED,NONE,HIGH,HIGH,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,9.8,CRITICAL,active,yes,total,0.94328,0.99948,0.0,0,"",true,1,-3166,true,1,-447
CVE-2013-2423,1.0.0-dev,2025-12-29T18:06:39.504Z,Oracle JRE Unspecified,2022-05-25,Wednesday,2022-06-15,21,false,false,3.1,NETWORK,HIGH,NONE,UNCHANGED,NONE,NONE,LOW,NONE,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:N/I:L/A:N,3.7,LOW,active,no,partial,0.91522,0.9965,0.0,0,"",true,1,-3324,false,0,
CVE-2013-2465,1.0.0-dev,2025-12-29T18:06:39.744Z,Oracle Java SE Unspecified,2022-03-28,Monday,2022-04-18,21,false,true,3.1,NETWORK,LOW,NONE,UNCHANGED,NONE,HIGH,HIGH,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,9.8,CRITICAL,active,yes,total,0.9356,0.99818,0.0,0,"",true,1,-3147,false,0,
CVE-2013-2551,1.0.0-dev,2025-12-29T18:06:39.742Z,Microsoft Internet Explorer Use-After-Free,2022-03-28,Monday,2022-04-18,21,false,true,3.1,NETWORK,LOW,NONE,UNCHANGED,REQUIRED,HIGH,HIGH,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,8.8,HIGH,active,no,total,0.91987,0.99681,0.0,0,"",true,1,-3213,false,0,
CVE-2013-2596,1.0.0-dev,2025-12-29T18:06:39.282Z,Linux Kernel Integer Overflow,2022-09-15,Thursday,2022-10-06,21,false,false,3.1,LOCAL,LOW,LOW,UNCHANGED,NONE,HIGH,HIGH,HIGH,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,7.8,HIGH,active,no,total,0.02,0.83202,0.0,0,"",false,0,,false,0,
CVE-2013-2597,1.0.0-dev,2025-12-29T18:06:39.281Z,Code Aurora ACDB Audio Driver Stack-based Buffer Overflow,2022-09-15,Thursday,2022-10-06,21,false,false,3.1,LOCAL,LOW,NONE,UNCHANGED,NONE,HIGH,HIGH,HIGH,CVSS:3.1/AV:L/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,8.4,HIGH,active,no,total,0.06744,0.90965,0.0,0,"",false,0,,false,0,
CVE-2013-2729,1.0.0-dev,2025-12-29T18:06:39.741Z,Adobe Reader and Acrobat Arbitrary Integer Overflow,2022-03-28,Monday,2022-04-18,21,false,false,3.1,NETWORK,LOW,NONE,UNCHANGED,REQUIRED,HIGH,HIGH,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,8.8,HIGH,active,no,total,0.89132,0.9951,0.0,0,"",false,0,,false,0,
CVE-2013-3163,1.0.0-dev,2025-12-29T18:06:39.145Z,Microsoft Internet Explorer Memory Corruption,2023-03-30,Thursday,2023-04-20,21,false,false,3.1,NETWORK,LOW,NONE,UNCHANGED,REQUIRED,HIGH,HIGH,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,8.8,HIGH,active,no,total,0.88223,0.99459,0.0,0,"",true,1,-3489,false,0,
CVE-2013-3346,1.0.0-dev,2025-12-29T18:06:40.067Z,Adobe Reader and Acrobat Memory Corruption,2022-03-03,Thursday,2022-03-24,21,false,false,3.1,NETWORK,LOW,NONE,UNCHANGED,REQUIRED,HIGH,HIGH,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,8.8,HIGH,active,no,total,0.89914,0.99548,0.0,1,memory_corruption,true,2,-2999,false,0,
CVE-2013-3660,1.0.0-dev,2025-12-29T18:06:39.739Z,Microsoft Win32k Privilege Escalation,2022-03-28,Monday,2022-04-18,21,false,false,3.1,LOCAL,LOW,NONE,UNCHANGED,REQUIRED,HIGH,HIGH,HIGH,CVSS:3.1/AV:L/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,7.8,HIGH,active,no,total,0.69191,0.98578,0.0,0,"",true,1,-3195,false,0,
CVE-2013-3893,1.0.0-dev,2025-12-29T18:06:38.200Z,Microsoft Internet Explorer Resource Management Errors,2025-08-12,Tuesday,2025-09-02,21,false,false,3.1,NETWORK,LOW,NONE,UNCHANGED,REQUIRED,HIGH,HIGH,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,8.8,HIGH,active,no,total,0.84815,0.99305,0.0,0,"",true,1,-4335,false,0,
CVE-2013-3896,1.0.0-dev,2025-12-29T18:06:39.502Z,Microsoft Silverlight Information Disclosure,2022-05-25,Wednesday,2022-06-15,21,false,false,3.1,LOCAL,LOW,NONE,UNCHANGED,REQUIRED,HIGH,NONE,NONE,CVSS:3.1/AV:L/AC:L/PR:N/UI:R/S:U/C:H/I:N/A:N,5.5,MEDIUM,active,no,partial,0.81976,0.99165,0.0,0,"",true,1,-3106,false,0,
CVE-2013-3897,1.0.0-dev,2025-12-29T18:06:40.065Z,Microsoft Internet Explorer Use-After-Free,2022-03-03,Thursday,2022-03-24,21,false,false,3.1,NETWORK,LOW,NONE,UNCHANGED,REQUIRED,HIGH,HIGH,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,8.8,HIGH,active,no,total,0.88246,0.9946,0.0,0,"",true,1,-3064,false,0,
CVE-2013-3900,1.0.0-dev,2025-12-29T18:06:40.220Z,Microsoft WinVerifyTrust function Remote Code Execution,2022-01-10,Monday,2022-07-10,181,false,false,3.1,LOCAL,LOW,NONE,UNCHANGED,REQUIRED,NONE,HIGH,NONE,CVSS:3.1/AV:L/AC:L/PR:N/UI:R/S:U/C:N/I:H/A:N/E:U/RL:O/RC:C,5.5,MEDIUM,active,no,partial,0.79411,0.99035,0.0,0,"",false,0,,false,0,
CVE-2013-3906,1.0.0-dev,2025-12-29T18:06:40.132Z,Microsoft Graphics Component Memory Corruption,2022-02-15,Tuesday,2022-08-15,181,false,false,3.1,LOCAL,LOW,NONE,UNCHANGED,REQUIRED,HIGH,HIGH,HIGH,CVSS:3.1/AV:L/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,7.8,HIGH,active,yes,total,0.92546,0.99724,0.0,0,"",true,1,-3009,false,0,
CVE-2013-3918,1.0.0-dev,2025-12-29T18:06:38.123Z,Microsoft Windows Out-of-Bounds Write,2025-10-06,Monday,2025-10-27,21,false,false,3.1,NETWORK,LOW,NONE,UNCHANGED,REQUIRED,HIGH,HIGH,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,8.8,HIGH,active,no,total,0.88496,0.99474,0.01437,0,"",true,1,-4343,false,0,
CVE-2013-3993,1.0.0-dev,2025-12-29T18:06:39.500Z,IBM InfoSphere BigInsights Invalid Input,2022-05-25,Wednesday,2022-06-15,21,false,true,3.1,NETWORK,LOW,LOW,UNCHANGED,NONE,HIGH,NONE,NONE,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:N/A:N,6.5,MEDIUM,active,no,total,0.16966,0.94756,0.0,0,"",false,0,,false,0,
CVE-2013-4810,1.0.0-dev,2025-12-29T18:06:39.870Z,HP Multiple Products Remote Code Execution,2022-03-25,Friday,2022-04-15,21,false,false,3.1,NETWORK,LOW,NONE,UNCHANGED,NONE,HIGH,HIGH,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,9.8,CRITICAL,active,yes,total,0.8588,0.9935,0.0,0,"",false,0,,false,0,
CVE-2013-5065,1.0.0-dev,2025-12-29T18:06:40.063Z,Microsoft Windows Kernel Privilege Escalation,2022-03-03,Thursday,2022-03-24,21,false,false,3.1,LOCAL,LOW,NONE,UNCHANGED,REQUIRED,HIGH,HIGH,HIGH,CVSS:3.1/AV:L/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,7.8,HIGH,active,no,total,0.63758,0.9834,0.0,0,"",false,0,,false,0,
CVE-2013-5223,1.0.0-dev,2025-12-29T18:06:39.868Z,D-Link DSL-2760U Gateway Cross-Site Scripting,2022-03-25,Friday,2022-04-15,21,false,false,3.1,NETWORK,LOW,LOW,CHANGED,REQUIRED,LOW,LOW,NONE,CVSS:3.1/AV:N/AC:L/PR:L/UI:R/S:C/C:L/I:L/A:N,5.4,MEDIUM,active,no,partial,0.35461,0.96902,0.0,0,"",false,0,,false,0,
CVE-2013-6282,1.0.0-dev,2025-12-29T18:06:39.279Z,Linux Kernel Improper Input Validation,2022-09-15,Thursday,2022-10-06,21,false,false,3.1,NETWORK,LOW,LOW,UNCHANGED,NONE,HIGH,HIGH,HIGH,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,8.8,HIGH,active,no,total,0.51236,0.97761,0.0,0,"",true,1,-2159,false,0,
CVE-2013-7331,1.0.0-dev,2025-12-29T18:06:39.499Z,Microsoft Internet Explorer Information Disclosure,2022-05-25,Wednesday,2022-06-15,21,false,false,3.1,NETWORK,LOW,NONE,UNCHANGED,NONE,LOW,NONE,LOW,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:N/A:L,6.5,MEDIUM,active,yes,partial,0.81812,0.99155,0.0,0,"",true,1,-2613,false,0,
CVE-2014-0130,1.0.0-dev,2025-12-29T18:06:39.866Z,Ruby on Rails Directory Traversal,2022-03-25,Friday,2022-04-15,21,false,false,3.1,NETWORK,LOW,NONE,UNCHANGED,NONE,HIGH,NONE,NONE,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N,7.5,HIGH,active,no,total,0.45374,0.97475,0.0,0,"",false,0,,false,0,
CVE-2014-0160,1.0.0-dev,2025-12-29T18:06:39.603Z,OpenSSL Information Disclosure,2022-05-04,Wednesday,2022-05-25,21,false,false,3.1,NETWORK,LOW,NONE,UNCHANGED,NONE,HIGH,NONE,NONE,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N,7.5,HIGH,active,yes,partial,0.94464,0.99995,0.0,0,"",true,2,-2949,false,0,
CVE-2014-0196,1.0.0-dev,2025-12-29T18:06:39.099Z,Linux Kernel Race Condition,2023-05-12,Friday,2023-06-02,21,false,false,3.1,LOCAL,LOW,LOW,UNCHANGED,NONE,NONE,NONE,HIGH,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H,5.5,MEDIUM,active,no,partial,0.63842,0.98344,0.0,0,"",false,0,,false,0,
CVE-2014-0322,1.0.0-dev,2025-12-29T18:06:39.602Z,Microsoft Internet Explorer Use-After-Free,2022-05-04,Wednesday,2022-05-25,21,false,false,3.1,NETWORK,LOW,NONE,UNCHANGED,REQUIRED,HIGH,HIGH,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,8.8,HIGH,active,no,total,0.93203,0.99783,0.0,0,"",true,1,-2941,false,0,
CVE-2014-0496,1.0.0-dev,2025-12-29T18:06:40.061Z,Adobe Reader and Acrobat Use-After-Free,2022-03-03,Thursday,2022-03-24,21,false,false,3.1,NETWORK,LOW,NONE,UNCHANGED,REQUIRED,HIGH,HIGH,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,8.8,HIGH,active,no,total,0.68024,0.98524,0.0,1,use_after_free,false,0,,false,0,
CVE-2014-0497,1.0.0-dev,2025-12-29T18:06:38.649Z,Adobe Flash Player Integer Underflow Vulnerablity,2024-09-17,Tuesday,2024-10-08,21,false,false,3.1,NETWORK,LOW,NONE,UNCHANGED,REQUIRED,HIGH,HIGH,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,8.8,HIGH,active,no,total,0.93303,0.99794,0.0,0,"",true,1,-3789,false,0,
CVE-2014-0502,1.0.0-dev,2025-12-29T18:06:38.644Z,Adobe Flash Player Double Free Vulnerablity,2024-09-17,Tuesday,2024-10-08,21,false,false,3.1,NETWORK,LOW,NONE,UNCHANGED,REQUIRED,HIGH,HIGH,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,8.8,HIGH,active,yes,total,0.90131,0.99562,0.0,0,"",false,0,,false,0,
CVE-2014-0546,1.0.0-dev,2025-12-29T18:06:39.491Z,Adobe Reader and Acrobat Sandbox Bypass,2022-05-25,Wednesday,2022-06-15,21,false,false,3.1,NETWORK,LOW,NONE,UNCHANGED,REQUIRED,HIGH,HIGH,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,8.8,HIGH,active,no,total,0.44068,0.97407,0.0,2,sandbox_bypass,false,0,,false,0,
CVE-2014-0780,1.0.0-dev,2025-12-29T18:06:39.635Z,InduSoft Web Studio NTWebServer Directory Traversal,2022-04-15,Friday,2022-05-06,21,false,false,3.1,NETWORK,LOW,NONE,UNCHANGED,NONE,HIGH,HIGH,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,9.8,CRITICAL,active,yes,total,0.89247,0.99517,0.0,0,"",false,0,,false,0,
CVE-2014-100005,1.0.0-dev,2025-12-29T18:06:38.775Z,D-Link DIR-600 Router Cross-Site Request Forgery (CSRF),2024-05-16,Thursday,2024-06-06,21,false,false,3.1,ADJACENT,LOW,LOW,UNCHANGED,NONE,HIGH,HIGH,HIGH,CVSS:3.1/AV:A/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,8.0,HIGH,active,no,total,0.35431,0.969,0.0,0,"",true,1,-4059,false,0,
CVE-2014-1761,1.0.0-dev,2025-12-29T18:06:40.130Z,Microsoft Word Memory Corruption,2022-02-15,Tuesday,2022-08-15,181,false,false,3.1,LOCAL,LOW,NONE,UNCHANGED,REQUIRED,HIGH,HIGH,HIGH,CVSS:3.1/AV:L/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,7.8,HIGH,active,no,total,0.93131,0.99777,0.0,0,"",true,1,-2870,false,0,
